Timestamp,Milisecond,Bus Voltage,Load Voltage,Current(mA),Power(mW),Diff
1630601060498,498,-1,-1,-1,2648,d0
1630601060498,498,-1,-1,-1,2664,d0
1630601060499,499,-1,-1,-1,2684,d0
1630601060499,499,-1,-1,-1,2628,d0
1630601060499,499,-1,-1,-1,2664,d0
1630601060499,499,-1,-1,-1,2598,d0
1630601060499,499,-1,-1,-1,2622,d0
1630601060499,499,-1,-1,-1,2644,d0
1630601060499,499,-1,-1,-1,2664,d0
1630601060499,499,-1,-1,-1,2654,d0
1630601060499,499,-1,-1,-1,2622,d0
1630601060499,499,-1,-1,-1,2932,d0
1630601060499,499,-1,-1,-1,2986,d0
1630601060499,499,-1,-1,-1,2896,d0
1630601060499,499,-1,-1,-1,2612,d0
1630601060499,499,-1,-1,-1,2664,d0
1630601060522,522,-1,-1,-1,2668,d0
1630601060522,522,-1,-1,-1,2624,d0
1630601060522,522,-1,-1,-1,2658,d0
1630601060522,522,-1,-1,-1,2658,d0
1630601060522,522,-1,-1,-1,2614,d0
1630601060523,523,-1,-1,-1,2628,d0
1630601060523,523,-1,-1,-1,2628,d0
1630601060523,523,-1,-1,-1,2634,d0
1630601060682,682,-1,-1,-1,2634,d0
1630601060682,682,-1,-1,-1,2658,d0
1630601060682,682,-1,-1,-1,2716,d0
1630601060682,682,-1,-1,-1,2634,d0
1630601060682,682,-1,-1,-1,2688,d0
1630601060682,682,-1,-1,-1,2650,d0
1630601060682,682,-1,-1,-1,2622,d0
1630601060682,682,-1,-1,-1,2570,d0
1630601060683,683,-1,-1,-1,2680,d0
1630601060683,683,-1,-1,-1,2688,d0
1630601060683,683,-1,-1,-1,x,dset End
1630601092066,66,-1,-1,-1,2586,d0
1630601092107,107,-1,-1,-1,2766,d0
1630601092107,107,-1,-1,-1,2724,d0
1630601092107,107,-1,-1,-1,2772,d0
1630601092108,108,-1,-1,-1,2772,d0
1630601092108,108,-1,-1,-1,2762,d0
1630601092108,108,-1,-1,-1,2752,d0
1630601092108,108,-1,-1,-1,2768,d0
1630601092108,108,-1,-1,-1,2760,d0
1630601092108,108,-1,-1,-1,2762,d0
1630601092108,108,-1,-1,-1,2766,d0
1630601092108,108,-1,-1,-1,2766,d0
1630601092108,108,-1,-1,-1,2752,d0
1630601092108,108,-1,-1,-1,2760,d0
1630601092108,108,-1,-1,-1,3122,d0
1630601092108,108,-1,-1,-1,2776,d0
1630601092108,108,-1,-1,-1,2982,d0
1630601092109,109,-1,-1,-1,2772,d0
1630601092109,109,-1,-1,-1,2768,d0
1630601092123,123,-1,-1,-1,2670,d0
1630601092123,123,-1,-1,-1,2756,d0
1630601092123,123,-1,-1,-1,2766,d0
1630601092124,124,-1,-1,-1,2860,d0
1630601092124,124,-1,-1,-1,2766,d0
1630601092124,124,-1,-1,-1,2756,d0
1630601092124,124,-1,-1,-1,2950,d0
1630601092152,152,-1,-1,-1,2776,d0
1630601092152,152,-1,-1,-1,2792,d0
1630601092152,152,-1,-1,-1,2768,d0
1630601092152,152,-1,-1,-1,2768,d0
1630601092152,152,-1,-1,-1,2824,d0
1630601092152,152,-1,-1,-1,2760,d0
1630601092153,153,-1,-1,-1,2760,d0
1630601092153,153,-1,-1,-1,2750,d0
1630601092153,153,-1,-1,-1,2776,d0
1630601092153,153,-1,-1,-1,3028,d0
1630601092153,153,-1,-1,-1,2760,d0
1630601092153,153,-1,-1,-1,2760,d0
1630601092153,153,-1,-1,-1,2786,d0
1630601092153,153,-1,-1,-1,2776,d0
1630601092153,153,-1,-1,-1,2760,d0
1630601092153,153,-1,-1,-1,2756,d0
1630601092153,153,-1,-1,-1,2936,d0
1630601092153,153,-1,-1,-1,2762,d0
1630601092168,168,-1,-1,-1,2766,d0
1630601092168,168,-1,-1,-1,2750,d0
1630601092197,197,-1,-1,-1,3024,d0
1630601092199,199,-1,-1,-1,2762,d0
1630601092199,199,-1,-1,-1,2772,d0
1630601092199,199,-1,-1,-1,2802,d0
1630601092199,199,-1,-1,-1,2778,d0
1630601092199,199,-1,-1,-1,2752,d0
1630601092200,200,-1,-1,-1,2778,d0
1630601092200,200,-1,-1,-1,2760,d0
1630601092200,200,-1,-1,-1,2766,d0
1630601092200,200,-1,-1,-1,2772,d0
1630601092200,200,-1,-1,-1,2766,d0
1630601092200,200,-1,-1,-1,2894,d0
1630601092200,200,-1,-1,-1,2978,d0
1630601092200,200,-1,-1,-1,2618,d0
1630601092200,200,-1,-1,-1,2628,d0
1630601092202,202,-1,-1,-1,2638,d0
1630601092202,202,-1,-1,-1,2552,d0
1630601092203,203,-1,-1,-1,2628,d0
1630601092220,220,-1,-1,-1,2632,d0
1630601092220,220,-1,-1,-1,2628,d0
1630601092221,221,-1,-1,-1,2612,d0
1630601092221,221,-1,-1,-1,2622,d0
1630601092221,221,-1,-1,-1,2904,d0
1630601092221,221,-1,-1,-1,2654,d0
1630601092221,221,-1,-1,-1,2634,d0
1630601092221,221,-1,-1,-1,2650,d0
1630601092247,247,-1,-1,-1,2634,d0
1630601092248,248,-1,-1,-1,2628,d0
1630601092248,248,-1,-1,-1,2654,d0
1630601092248,248,-1,-1,-1,2628,d0
1630601092248,248,-1,-1,-1,2622,d0
1630601092248,248,-1,-1,-1,2644,d0
1630601092248,248,-1,-1,-1,2612,d0
1630601092248,248,-1,-1,-1,2540,d0
1630601092248,248,-1,-1,-1,2634,d0
1630601092248,248,-1,-1,-1,2632,d0
1630601092249,249,-1,-1,-1,2632,d0
1630601092249,249,-1,-1,-1,2632,d0
1630601092249,249,-1,-1,-1,2632,d0
1630601092249,249,-1,-1,-1,2622,d0
1630601092250,250,-1,-1,-1,2618,d0
1630601092250,250,-1,-1,-1,2632,d0
1630601092250,250,-1,-1,-1,2576,d0
1630601092250,250,-1,-1,-1,2612,d0
1630601092262,262,-1,-1,-1,2654,d0
1630601092262,262,-1,-1,-1,2648,d0
1630601092262,262,-1,-1,-1,2632,d0
1630601092262,262,-1,-1,-1,2624,d0
1630601092262,262,-1,-1,-1,2634,d0
1630601092262,262,-1,-1,-1,2668,d0
1630601092262,262,-1,-1,-1,2632,d0
1630601092262,262,-1,-1,-1,2602,d0
1630601092300,300,-1,-1,-1,2628,d0
1630601092300,300,-1,-1,-1,2614,d0
1630601092300,300,-1,-1,-1,2638,d0
1630601092301,301,-1,-1,-1,2644,d0
1630601092302,302,-1,-1,-1,2614,d0
1630601092302,302,-1,-1,-1,2632,d0
1630601092302,302,-1,-1,-1,2632,d0
1630601092302,302,-1,-1,-1,2602,d0
1630601092302,302,-1,-1,-1,2632,d0
1630601092302,302,-1,-1,-1,2624,d0
1630601092302,302,-1,-1,-1,2634,d0
1630601092303,303,-1,-1,-1,2634,d0
1630601092304,304,-1,-1,-1,2632,d0
1630601092304,304,-1,-1,-1,2742,d0
1630601092304,304,-1,-1,-1,2664,d0
1630601092304,304,-1,-1,-1,2628,d0
1630601092304,304,-1,-1,-1,2566,d0
1630601092304,304,-1,-1,-1,2634,d0
1630601092322,322,-1,-1,-1,2622,d0
1630601092323,323,-1,-1,-1,2624,d0
1630601092323,323,-1,-1,-1,2658,d0
1630601092323,323,-1,-1,-1,2678,d0
1630601092323,323,-1,-1,-1,2648,d0
1630601092323,323,-1,-1,-1,2670,d0
1630601092323,323,-1,-1,-1,2634,d0
1630601092324,324,-1,-1,-1,2632,d0
1630601092324,324,-1,-1,-1,2628,d0
1630601092348,348,-1,-1,-1,2632,d0
1630601092348,348,-1,-1,-1,2624,d0
1630601092348,348,-1,-1,-1,2694,d0
1630601092349,349,-1,-1,-1,2628,d0
1630601092349,349,-1,-1,-1,2622,d0
1630601092349,349,-1,-1,-1,2628,d0
1630601092349,349,-1,-1,-1,2534,d0
1630601092349,349,-1,-1,-1,2638,d0
1630601092349,349,-1,-1,-1,2632,d0
1630601092349,349,-1,-1,-1,2606,d0
1630601092350,350,-1,-1,-1,2628,d0
1630601092350,350,-1,-1,-1,2632,d0
1630601092350,350,-1,-1,-1,2628,d0
1630601092350,350,-1,-1,-1,2634,d0
1630601092350,350,-1,-1,-1,2624,d0
1630601092350,350,-1,-1,-1,2634,d0
1630601092350,350,-1,-1,-1,2632,d0
1630601092350,350,-1,-1,-1,2624,d0
1630601092371,371,-1,-1,-1,2618,d0
1630601092371,371,-1,-1,-1,2632,d0
1630601092371,371,-1,-1,-1,2624,d0
1630601092372,372,-1,-1,-1,2628,d0
1630601092372,372,-1,-1,-1,2628,d0
1630601092372,372,-1,-1,-1,2704,d0
1630601092372,372,-1,-1,-1,2586,d0
1630601092372,372,-1,-1,-1,2632,d0
1630601092529,529,-1,-1,-1,2632,d0
1630601092529,529,-1,-1,-1,2632,d0
1630601092530,530,-1,-1,-1,2624,d0
1630601092530,530,-1,-1,-1,2628,d0
1630601092530,530,-1,-1,-1,2628,d0
1630601092530,530,-1,-1,-1,2628,d0
1630601092530,530,-1,-1,-1,2612,d0
1630601092530,530,-1,-1,-1,2628,d0
1630601092530,530,-1,-1,-1,2622,d0
1630601092530,530,-1,-1,-1,2624,d0
1630601092530,530,-1,-1,-1,2632,d0
1630601092530,530,-1,-1,-1,2624,d0
1630601092530,530,-1,-1,-1,2750,d0
1630601092530,530,-1,-1,-1,x,dset End
1630601101016,16,-1,-1,-1,2772,d0
1630601101063,63,-1,-1,-1,2632,d0
1630601101064,64,-1,-1,-1,2650,d0
1630601101064,64,-1,-1,-1,2650,d0
1630601101064,64,-1,-1,-1,2642,d0
1630601101064,64,-1,-1,-1,2638,d0
1630601101064,64,-1,-1,-1,2650,d0
1630601101064,64,-1,-1,-1,2642,d0
1630601101065,65,-1,-1,-1,2660,d0
1630601101065,65,-1,-1,-1,2658,d0
1630601101065,65,-1,-1,-1,2664,d0
1630601101066,66,-1,-1,-1,2634,d0
1630601101066,66,-1,-1,-1,2642,d0
1630601101066,66,-1,-1,-1,2842,d0
1630601101066,66,-1,-1,-1,2642,d0
1630601101066,66,-1,-1,-1,2632,d0
1630601101066,66,-1,-1,-1,2632,d0
1630601101066,66,-1,-1,-1,2664,d0
1630601101066,66,-1,-1,-1,2650,d0
1630601101086,86,-1,-1,-1,2612,d0
1630601101087,87,-1,-1,-1,2950,d0
1630601101087,87,-1,-1,-1,2638,d0
1630601101087,87,-1,-1,-1,2638,d0
1630601101087,87,-1,-1,-1,2658,d0
1630601101087,87,-1,-1,-1,2680,d0
1630601101087,87,-1,-1,-1,2638,d0
1630601101088,88,-1,-1,-1,2638,d0
1630601101088,88,-1,-1,-1,2606,d0
1630601101088,88,-1,-1,-1,2654,d0
1630601101088,88,-1,-1,-1,2638,d0
1630601101089,89,-1,-1,-1,2634,d0
1630601101120,120,-1,-1,-1,2654,d0
1630601101120,120,-1,-1,-1,2632,d0
1630601101120,120,-1,-1,-1,2650,d0
1630601101120,120,-1,-1,-1,2632,d0
1630601101120,120,-1,-1,-1,2690,d0
1630601101121,121,-1,-1,-1,2632,d0
1630601101122,122,-1,-1,-1,2634,d0
1630601101122,122,-1,-1,-1,2660,d0
1630601101122,122,-1,-1,-1,2624,d0
1630601101122,122,-1,-1,-1,2622,d0
1630601101122,122,-1,-1,-1,2644,d0
1630601101122,122,-1,-1,-1,2660,d0
1630601101123,123,-1,-1,-1,2638,d0
1630601101123,123,-1,-1,-1,2624,d0
1630601101123,123,-1,-1,-1,2562,d0
1630601101123,123,-1,-1,-1,2668,d0
1630601101123,123,-1,-1,-1,2624,d0
1630601101123,123,-1,-1,-1,2632,d0
1630601101141,141,-1,-1,-1,2654,d0
1630601101141,141,-1,-1,-1,2690,d0
1630601101141,141,-1,-1,-1,2618,d0
1630601101141,141,-1,-1,-1,2658,d0
1630601101141,141,-1,-1,-1,2634,d0
1630601101141,141,-1,-1,-1,2540,d0
1630601101141,141,-1,-1,-1,2654,d0
1630601101142,142,-1,-1,-1,2642,d0
1630601101167,167,-1,-1,-1,2642,d0
1630601101167,167,-1,-1,-1,2628,d0
1630601101167,167,-1,-1,-1,2674,d0
1630601101168,168,-1,-1,-1,2624,d0
1630601101169,169,-1,-1,-1,2624,d0
1630601101169,169,-1,-1,-1,2664,d0
1630601101169,169,-1,-1,-1,2704,d0
1630601101169,169,-1,-1,-1,2704,d0
1630601101169,169,-1,-1,-1,2634,d0
1630601101169,169,-1,-1,-1,2668,d0
1630601101170,170,-1,-1,-1,2622,d0
1630601101170,170,-1,-1,-1,2606,d0
1630601101170,170,-1,-1,-1,2638,d0
1630601101170,170,-1,-1,-1,2904,d0
1630601101170,170,-1,-1,-1,2654,d0
1630601101170,170,-1,-1,-1,2648,d0
1630601101170,170,-1,-1,-1,2696,d0
1630601101170,170,-1,-1,-1,2808,d0
1630601101183,183,-1,-1,-1,2940,d0
1630601101183,183,-1,-1,-1,2634,d0
1630601101183,183,-1,-1,-1,2634,d0
1630601101183,183,-1,-1,-1,2638,d0
1630601101183,183,-1,-1,-1,2654,d0
1630601101218,218,-1,-1,-1,2660,d0
1630601101218,218,-1,-1,-1,2638,d0
1630601101218,218,-1,-1,-1,2664,d0
1630601101218,218,-1,-1,-1,2660,d0
1630601101218,218,-1,-1,-1,2650,d0
1630601101218,218,-1,-1,-1,2916,d0
1630601101218,218,-1,-1,-1,2664,d0
1630601101218,218,-1,-1,-1,2674,d0
1630601101219,219,-1,-1,-1,2632,d0
1630601101219,219,-1,-1,-1,2648,d0
1630601101219,219,-1,-1,-1,2680,d0
1630601101219,219,-1,-1,-1,2654,d0
1630601101219,219,-1,-1,-1,2648,d0
1630601101219,219,-1,-1,-1,2732,d0
1630601101220,220,-1,-1,-1,2650,d0
1630601101220,220,-1,-1,-1,2628,d0
1630601101221,221,-1,-1,-1,2750,d0
1630601101221,221,-1,-1,-1,2660,d0
1630601101233,233,-1,-1,-1,2648,d0
1630601101233,233,-1,-1,-1,2674,d0
1630601101233,233,-1,-1,-1,2670,d0
1630601101233,233,-1,-1,-1,2674,d0
1630601101234,234,-1,-1,-1,2624,d0
1630601101234,234,-1,-1,-1,2572,d0
1630601101234,234,-1,-1,-1,2674,d0
1630601101234,234,-1,-1,-1,2644,d0
1630601101275,275,-1,-1,-1,2622,d0
1630601101276,276,-1,-1,-1,2660,d0
1630601101276,276,-1,-1,-1,2634,d0
1630601101276,276,-1,-1,-1,2588,d0
1630601101276,276,-1,-1,-1,2654,d0
1630601101276,276,-1,-1,-1,2642,d0
1630601101276,276,-1,-1,-1,2642,d0
1630601101276,276,-1,-1,-1,2740,d0
1630601101276,276,-1,-1,-1,2664,d0
1630601101278,278,-1,-1,-1,2632,d0
1630601101278,278,-1,-1,-1,2622,d0
1630601101278,278,-1,-1,-1,2658,d0
1630601101278,278,-1,-1,-1,2674,d0
1630601101278,278,-1,-1,-1,2634,d0
1630601101278,278,-1,-1,-1,2582,d0
1630601101278,278,-1,-1,-1,2648,d0
1630601101278,278,-1,-1,-1,2648,d0
1630601101278,278,-1,-1,-1,2864,d0
1630601101290,290,-1,-1,-1,2628,d0
1630601101290,290,-1,-1,-1,2638,d0
1630601101291,291,-1,-1,-1,2648,d0
1630601101291,291,-1,-1,-1,2638,d0
1630601101291,291,-1,-1,-1,2890,d0
1630601101291,291,-1,-1,-1,2598,d0
1630601101291,291,-1,-1,-1,2606,d0
1630601101291,291,-1,-1,-1,2654,d0
1630601101291,291,-1,-1,-1,2660,d0
1630601101291,291,-1,-1,-1,2612,d0
1630601101291,291,-1,-1,-1,2634,d0
1630601101291,291,-1,-1,-1,2688,d0
1630601101335,335,-1,-1,-1,2650,d0
1630601101335,335,-1,-1,-1,2614,d0
1630601101336,336,-1,-1,-1,2634,d0
1630601101336,336,-1,-1,-1,2644,d0
1630601101337,337,-1,-1,-1,2644,d0
1630601101337,337,-1,-1,-1,2684,d0
1630601101337,337,-1,-1,-1,2654,d0
1630601101337,337,-1,-1,-1,2648,d0
1630601101337,337,-1,-1,-1,2668,d0
1630601101337,337,-1,-1,-1,2650,d0
1630601101338,338,-1,-1,-1,2650,d0
1630601101338,338,-1,-1,-1,2648,d0
1630601101338,338,-1,-1,-1,2890,d0
1630601101338,338,-1,-1,-1,2684,d0
1630601101338,338,-1,-1,-1,2644,d0
1630601101338,338,-1,-1,-1,2700,d0
1630601101338,338,-1,-1,-1,2670,d0
1630601101338,338,-1,-1,-1,2660,d0
1630601101389,389,-1,-1,-1,2546,d0
1630601101389,389,-1,-1,-1,2668,d0
1630601101389,389,-1,-1,-1,2706,d0
1630601101389,389,-1,-1,-1,x,dset End
1630601104249,249,-1,-1,-1,2732,d0
1630601104285,285,-1,-1,-1,2632,d0
1630601104285,285,-1,-1,-1,2848,d0
1630601104286,286,-1,-1,-1,2606,d0
1630601104286,286,-1,-1,-1,2650,d0
1630601104286,286,-1,-1,-1,2632,d0
1630601104286,286,-1,-1,-1,2642,d0
1630601104286,286,-1,-1,-1,2624,d0
1630601104286,286,-1,-1,-1,2628,d0
1630601104287,287,-1,-1,-1,2612,d0
1630601104287,287,-1,-1,-1,2654,d0
1630601104288,288,-1,-1,-1,2622,d0
1630601104288,288,-1,-1,-1,2572,d0
1630601104289,289,-1,-1,-1,2920,d0
1630601104289,289,-1,-1,-1,2638,d0
1630601104289,289,-1,-1,-1,2628,d0
1630601104289,289,-1,-1,-1,2612,d0
1630601104289,289,-1,-1,-1,2638,d0
1630601104289,289,-1,-1,-1,2642,d0
1630601104304,304,-1,-1,-1,2648,d0
1630601104304,304,-1,-1,-1,2598,d0
1630601104304,304,-1,-1,-1,2756,d0
1630601104304,304,-1,-1,-1,2624,d0
1630601104304,304,-1,-1,-1,2618,d0
1630601104305,305,-1,-1,-1,2890,d0
1630601104305,305,-1,-1,-1,2642,d0
1630601104333,333,-1,-1,-1,2612,d0
1630601104333,333,-1,-1,-1,2660,d0
1630601104334,334,-1,-1,-1,2638,d0
1630601104334,334,-1,-1,-1,2624,d0
1630601104334,334,-1,-1,-1,2578,d0
1630601104334,334,-1,-1,-1,2638,d0
1630601104334,334,-1,-1,-1,2614,d0
1630601104334,334,-1,-1,-1,2612,d0
1630601104334,334,-1,-1,-1,2786,d0
1630601104334,334,-1,-1,-1,2660,d0
1630601104335,335,-1,-1,-1,2614,d0
1630601104335,335,-1,-1,-1,2642,d0
1630601104335,335,-1,-1,-1,2552,d0
1630601104335,335,-1,-1,-1,2650,d0
1630601104335,335,-1,-1,-1,2614,d0
1630601104335,335,-1,-1,-1,2638,d0
1630601104335,335,-1,-1,-1,2642,d0
1630601104335,335,-1,-1,-1,2612,d0
1630601104353,353,-1,-1,-1,2606,d0
1630601104353,353,-1,-1,-1,2952,d0
1630601104353,353,-1,-1,-1,2634,d0
1630601104354,354,-1,-1,-1,2504,d0
1630601104354,354,-1,-1,-1,2628,d0
1630601104354,354,-1,-1,-1,2624,d0
1630601104354,354,-1,-1,-1,2624,d0
1630601104354,354,-1,-1,-1,2618,d0
1630601104383,383,-1,-1,-1,2648,d0
1630601104383,383,-1,-1,-1,2664,d0
1630601104383,383,-1,-1,-1,2650,d0
1630601104383,383,-1,-1,-1,2654,d0
1630601104383,383,-1,-1,-1,2772,d0
1630601104383,383,-1,-1,-1,2566,d0
1630601104384,384,-1,-1,-1,2654,d0
1630601104384,384,-1,-1,-1,2638,d0
1630601104384,384,-1,-1,-1,2632,d0
1630601104384,384,-1,-1,-1,2644,d0
1630601104384,384,-1,-1,-1,2650,d0
1630601104384,384,-1,-1,-1,2622,d0
1630601104385,385,-1,-1,-1,2592,d0
1630601104385,385,-1,-1,-1,2614,d0
1630601104385,385,-1,-1,-1,2634,d0
1630601104385,385,-1,-1,-1,2896,d0
1630601104385,385,-1,-1,-1,2618,d0
1630601104385,385,-1,-1,-1,2642,d0
1630601104396,396,-1,-1,-1,2638,d0
1630601104397,397,-1,-1,-1,2628,d0
1630601104397,397,-1,-1,-1,2634,d0
1630601104397,397,-1,-1,-1,2598,d0
1630601104397,397,-1,-1,-1,2724,d0
1630601104397,397,-1,-1,-1,2624,d0
1630601104397,397,-1,-1,-1,2634,d0
1630601104397,397,-1,-1,-1,2632,d0
1630601104397,397,-1,-1,-1,2796,d0
1630601104441,441,-1,-1,-1,2622,d0
1630601104441,441,-1,-1,-1,2664,d0
1630601104441,441,-1,-1,-1,2638,d0
1630601104441,441,-1,-1,-1,2534,d0
1630601104441,441,-1,-1,-1,2648,d0
1630601104441,441,-1,-1,-1,2642,d0
1630601104441,441,-1,-1,-1,2618,d0
1630601104441,441,-1,-1,-1,2644,d0
1630601104441,441,-1,-1,-1,2638,d0
1630601104442,442,-1,-1,-1,2614,d0
1630601104442,442,-1,-1,-1,2664,d0
1630601104442,442,-1,-1,-1,2658,d0
1630601104442,442,-1,-1,-1,2530,d0
1630601104442,442,-1,-1,-1,2606,d0
1630601104443,443,-1,-1,-1,2634,d0
1630601104443,443,-1,-1,-1,2742,d0
1630601104443,443,-1,-1,-1,2628,d0
1630601104443,443,-1,-1,-1,2614,d0
1630601104468,468,-1,-1,-1,2622,d0
1630601104468,468,-1,-1,-1,2634,d0
1630601104468,468,-1,-1,-1,2598,d0
1630601104468,468,-1,-1,-1,2624,d0
1630601104468,468,-1,-1,-1,2732,d0
1630601104468,468,-1,-1,-1,2632,d0
1630601104468,468,-1,-1,-1,2642,d0
1630601104468,468,-1,-1,-1,2612,d0
1630601104468,468,-1,-1,-1,2632,d0
1630601104468,468,-1,-1,-1,2624,d0
1630601104469,469,-1,-1,-1,2670,d0
1630601104469,469,-1,-1,-1,2660,d0
