Timestamp,Milisecond,Bus Voltage,Load Voltage,Current(mA),Power(mW),Diff
1630645991496,496,-1,-1,-1,2674,d0
1630645991496,496,-1,-1,-1,2576,d0
1630645991496,496,-1,-1,-1,2668,d0
1630645991496,496,-1,-1,-1,2688,d0
1630645991496,496,-1,-1,-1,2670,d0
1630645991496,496,-1,-1,-1,2658,d0
1630645991496,496,-1,-1,-1,2680,d0
1630645991496,496,-1,-1,-1,2674,d0
1630645991497,497,-1,-1,-1,2670,d0
1630645991497,497,-1,-1,-1,2654,d0
1630645991497,497,-1,-1,-1,2654,d0
1630645991497,497,-1,-1,-1,2680,d0
1630645991497,497,-1,-1,-1,2684,d0
1630645991497,497,-1,-1,-1,2668,d0
1630645991515,515,-1,-1,-1,2694,d0
1630645991515,515,-1,-1,-1,2674,d0
1630645991515,515,-1,-1,-1,2582,d0
1630645991515,515,-1,-1,-1,2688,d0
1630645991533,533,-1,-1,-1,2664,d0
1630645991533,533,-1,-1,-1,2700,d0
1630645991533,533,-1,-1,-1,2688,d0
1630645991533,533,-1,-1,-1,2664,d0
1630645991533,533,-1,-1,-1,2664,d0
1630645991534,534,-1,-1,-1,2668,d0
1630645991534,534,-1,-1,-1,2664,d0
1630645991534,534,-1,-1,-1,2658,d0
1630645991534,534,-1,-1,-1,2644,d0
1630645991535,535,-1,-1,-1,2848,d0
1630645991536,536,-1,-1,-1,2684,d0
1630645991536,536,-1,-1,-1,2668,d0
1630645991536,536,-1,-1,-1,2660,d0
1630645991536,536,-1,-1,-1,2688,d0
1630645991536,536,-1,-1,-1,2670,d0
1630645991536,536,-1,-1,-1,2654,d0
1630645991536,536,-1,-1,-1,2658,d0
1630645991552,552,-1,-1,-1,2688,d0
1630645991552,552,-1,-1,-1,2628,d0
1630645991552,552,-1,-1,-1,2658,d0
1630645991552,552,-1,-1,-1,2916,d0
1630645991552,552,-1,-1,-1,2660,d0
1630645991552,552,-1,-1,-1,2668,d0
1630645991552,552,-1,-1,-1,2668,d0
1630645991553,553,-1,-1,-1,2680,d0
1630645991553,553,-1,-1,-1,2670,d0
1630645991553,553,-1,-1,-1,2664,d0
1630645991584,584,-1,-1,-1,2696,d0
1630645991584,584,-1,-1,-1,2670,d0
1630645991584,584,-1,-1,-1,2664,d0
1630645991584,584,-1,-1,-1,2678,d0
1630645991584,584,-1,-1,-1,2700,d0
1630645991585,585,-1,-1,-1,2664,d0
1630645991585,585,-1,-1,-1,2644,d0
1630645991585,585,-1,-1,-1,2690,d0
1630645991585,585,-1,-1,-1,2674,d0
1630645991585,585,-1,-1,-1,2586,d0
1630645991585,585,-1,-1,-1,2654,d0
1630645991585,585,-1,-1,-1,2684,d0
1630645991585,585,-1,-1,-1,2674,d0
1630645991585,585,-1,-1,-1,2664,d0
1630645991585,585,-1,-1,-1,2680,d0
1630645991585,585,-1,-1,-1,2966,d0
1630645991585,585,-1,-1,-1,2670,d0
1630645991601,601,-1,-1,-1,2654,d0
1630645991601,601,-1,-1,-1,2628,d0
1630645991601,601,-1,-1,-1,2684,d0
1630645991601,601,-1,-1,-1,2680,d0
1630645991623,623,-1,-1,-1,2680,d0
1630645991624,624,-1,-1,-1,2674,d0
1630645991624,624,-1,-1,-1,2654,d0
1630645991624,624,-1,-1,-1,2674,d0
1630645991624,624,-1,-1,-1,2778,d0
1630645991624,624,-1,-1,-1,2714,d0
1630645991624,624,-1,-1,-1,2740,d0
1630645991625,625,-1,-1,-1,2694,d0
1630645991625,625,-1,-1,-1,2670,d0
1630645991625,625,-1,-1,-1,2654,d0
1630645991625,625,-1,-1,-1,2658,d0
1630645991625,625,-1,-1,-1,2670,d0
1630645991625,625,-1,-1,-1,2950,d0
1630645991625,625,-1,-1,-1,2650,d0
1630645991625,625,-1,-1,-1,2608,d0
1630645991625,625,-1,-1,-1,2664,d0
1630645991625,625,-1,-1,-1,2678,d0
1630645991643,643,-1,-1,-1,2658,d0
1630645991643,643,-1,-1,-1,2688,d0
1630645991643,643,-1,-1,-1,2660,d0
1630645991643,643,-1,-1,-1,2678,d0
1630645991662,662,-1,-1,-1,2674,d0
1630645991663,663,-1,-1,-1,2684,d0
1630645991663,663,-1,-1,-1,2664,d0
1630645991663,663,-1,-1,-1,2684,d0
1630645991663,663,-1,-1,-1,2678,d0
1630645991664,664,-1,-1,-1,2750,d0
1630645991664,664,-1,-1,-1,2654,d0
1630645991664,664,-1,-1,-1,2690,d0
1630645991664,664,-1,-1,-1,2668,d0
1630645991664,664,-1,-1,-1,2678,d0
1630645991664,664,-1,-1,-1,2578,d0
1630645991665,665,-1,-1,-1,2680,d0
1630645991665,665,-1,-1,-1,2674,d0
1630645991665,665,-1,-1,-1,2664,d0
1630645991665,665,-1,-1,-1,2678,d0
1630645991665,665,-1,-1,-1,2680,d0
1630645991665,665,-1,-1,-1,2956,d0
1630645991680,680,-1,-1,-1,2650,d0
1630645991680,680,-1,-1,-1,2664,d0
1630645991680,680,-1,-1,-1,2592,d0
1630645991680,680,-1,-1,-1,2680,d0
1630645991843,843,-1,-1,-1,2696,d0
1630645991843,843,-1,-1,-1,2670,d0
1630645991843,843,-1,-1,-1,2658,d0
1630645991843,843,-1,-1,-1,2684,d0
1630645991843,843,-1,-1,-1,2680,d0
1630645991843,843,-1,-1,-1,2648,d0
1630645991843,843,-1,-1,-1,2674,d0
1630645991844,844,-1,-1,-1,x,dset End
1630646019127,127,-1,-1,-1,2588,d0
1630646019161,161,-1,-1,-1,2670,d0
1630646019161,161,-1,-1,-1,2678,d0
1630646019161,161,-1,-1,-1,2670,d0
1630646019161,161,-1,-1,-1,2670,d0
1630646019162,162,-1,-1,-1,2680,d0
1630646019162,162,-1,-1,-1,2674,d0
1630646019162,162,-1,-1,-1,2680,d0
1630646019162,162,-1,-1,-1,2680,d0
1630646019162,162,-1,-1,-1,2684,d0
1630646019162,162,-1,-1,-1,2660,d0
1630646019162,162,-1,-1,-1,2670,d0
1630646019162,162,-1,-1,-1,2730,d0
1630646019162,162,-1,-1,-1,2618,d0
1630646019162,162,-1,-1,-1,2674,d0
1630646019162,162,-1,-1,-1,2670,d0
1630646019162,162,-1,-1,-1,2678,d0
1630646019162,162,-1,-1,-1,2670,d0
1630646019180,180,-1,-1,-1,2678,d0
1630646019180,180,-1,-1,-1,2680,d0
1630646019180,180,-1,-1,-1,2678,d0
1630646019180,180,-1,-1,-1,2674,d0
1630646019180,180,-1,-1,-1,2596,d0
1630646019181,181,-1,-1,-1,2684,d0
1630646019205,205,-1,-1,-1,2674,d0
1630646019205,205,-1,-1,-1,2726,d0
1630646019205,205,-1,-1,-1,2674,d0
1630646019205,205,-1,-1,-1,2678,d0
1630646019206,206,-1,-1,-1,2668,d0
1630646019206,206,-1,-1,-1,2674,d0
1630646019206,206,-1,-1,-1,2696,d0
1630646019206,206,-1,-1,-1,2674,d0
1630646019207,207,-1,-1,-1,2668,d0
1630646019207,207,-1,-1,-1,2690,d0
1630646019208,208,-1,-1,-1,2678,d0
1630646019208,208,-1,-1,-1,2664,d0
1630646019208,208,-1,-1,-1,2678,d0
1630646019208,208,-1,-1,-1,2670,d0
1630646019208,208,-1,-1,-1,2670,d0
1630646019208,208,-1,-1,-1,2674,d0
1630646019208,208,-1,-1,-1,2848,d0
1630646019229,229,-1,-1,-1,2674,d0
1630646019230,230,-1,-1,-1,2674,d0
1630646019230,230,-1,-1,-1,2614,d0
1630646019230,230,-1,-1,-1,2936,d0
1630646019230,230,-1,-1,-1,2660,d0
1630646019230,230,-1,-1,-1,2678,d0
1630646019230,230,-1,-1,-1,2674,d0
1630646019230,230,-1,-1,-1,2670,d0
1630646019230,230,-1,-1,-1,2726,d0
1630646019254,254,-1,-1,-1,2674,d0
1630646019255,255,-1,-1,-1,2678,d0
1630646019255,255,-1,-1,-1,2664,d0
1630646019255,255,-1,-1,-1,2628,d0
1630646019255,255,-1,-1,-1,2660,d0
1630646019255,255,-1,-1,-1,2950,d0
1630646019255,255,-1,-1,-1,2670,d0
1630646019255,255,-1,-1,-1,2668,d0
1630646019255,255,-1,-1,-1,2674,d0
1630646019255,255,-1,-1,-1,2670,d0
1630646019255,255,-1,-1,-1,2674,d0
1630646019256,256,-1,-1,-1,2678,d0
1630646019256,256,-1,-1,-1,2674,d0
1630646019256,256,-1,-1,-1,2658,d0
1630646019256,256,-1,-1,-1,2678,d0
1630646019256,256,-1,-1,-1,2674,d0
1630646019256,256,-1,-1,-1,2788,d0
1630646019273,273,-1,-1,-1,2792,d0
1630646019273,273,-1,-1,-1,2782,d0
1630646019273,273,-1,-1,-1,2650,d0
1630646019273,273,-1,-1,-1,2670,d0
1630646019298,298,-1,-1,-1,2668,d0
1630646019298,298,-1,-1,-1,2690,d0
1630646019299,299,-1,-1,-1,2668,d0
1630646019299,299,-1,-1,-1,2606,d0
1630646019299,299,-1,-1,-1,2680,d0
1630646019299,299,-1,-1,-1,2660,d0
1630646019299,299,-1,-1,-1,2680,d0
1630646019299,299,-1,-1,-1,2674,d0
1630646019299,299,-1,-1,-1,2684,d0
1630646019299,299,-1,-1,-1,2664,d0
1630646019299,299,-1,-1,-1,2668,d0
1630646019299,299,-1,-1,-1,2678,d0
1630646019299,299,-1,-1,-1,2690,d0
1630646019299,299,-1,-1,-1,2680,d0
1630646019299,299,-1,-1,-1,2660,d0
1630646019300,300,-1,-1,-1,2684,d0
1630646019300,300,-1,-1,-1,2706,d0
1630646019316,316,-1,-1,-1,2812,d0
1630646019316,316,-1,-1,-1,2674,d0
1630646019316,316,-1,-1,-1,2674,d0
1630646019316,316,-1,-1,-1,2668,d0
1630646019316,316,-1,-1,-1,2618,d0
1630646019316,316,-1,-1,-1,2812,d0
1630646019316,316,-1,-1,-1,2690,d0
1630646019316,316,-1,-1,-1,2670,d0
1630646019316,316,-1,-1,-1,2670,d0
1630646019343,343,-1,-1,-1,2664,d0
1630646019343,343,-1,-1,-1,2684,d0
1630646019343,343,-1,-1,-1,2880,d0
1630646019343,343,-1,-1,-1,2824,d0
1630646019343,343,-1,-1,-1,2860,d0
1630646019343,343,-1,-1,-1,2828,d0
1630646019343,343,-1,-1,-1,2822,d0
1630646019343,343,-1,-1,-1,2814,d0
1630646019344,344,-1,-1,-1,2808,d0
1630646019344,344,-1,-1,-1,2812,d0
1630646019344,344,-1,-1,-1,2818,d0
1630646019344,344,-1,-1,-1,2814,d0
1630646019344,344,-1,-1,-1,3094,d0
1630646019344,344,-1,-1,-1,2824,d0
1630646019344,344,-1,-1,-1,2814,d0
1630646019344,344,-1,-1,-1,2812,d0
1630646019344,344,-1,-1,-1,2812,d0
1630646019359,359,-1,-1,-1,2808,d0
1630646019359,359,-1,-1,-1,2750,d0
1630646019359,359,-1,-1,-1,2832,d0
1630646019359,359,-1,-1,-1,2818,d0
1630646019395,395,-1,-1,-1,2804,d0
1630646019395,395,-1,-1,-1,3100,d0
1630646019396,396,-1,-1,-1,2838,d0
1630646019396,396,-1,-1,-1,2808,d0
1630646019396,396,-1,-1,-1,2818,d0
1630646019397,397,-1,-1,-1,2812,d0
1630646019397,397,-1,-1,-1,2824,d0
1630646019397,397,-1,-1,-1,2804,d0
1630646019397,397,-1,-1,-1,2808,d0
1630646019397,397,-1,-1,-1,2868,d0
1630646019397,397,-1,-1,-1,2814,d0
1630646019397,397,-1,-1,-1,2808,d0
1630646019398,398,-1,-1,-1,2804,d0
1630646019398,398,-1,-1,-1,2814,d0
1630646019398,398,-1,-1,-1,2838,d0
1630646019398,398,-1,-1,-1,2916,d0
1630646019398,398,-1,-1,-1,2802,d0
1630646019419,419,-1,-1,-1,2814,d0
1630646019419,419,-1,-1,-1,2818,d0
1630646019419,419,-1,-1,-1,2808,d0
1630646019419,419,-1,-1,-1,2922,d0
1630646019419,419,-1,-1,-1,2822,d0
1630646019419,419,-1,-1,-1,2808,d0
1630646019420,420,-1,-1,-1,2834,d0
1630646019420,420,-1,-1,-1,2858,d0
1630646019420,420,-1,-1,-1,2814,d0
1630646019420,420,-1,-1,-1,2726,d0
1630646019420,420,-1,-1,-1,2786,d0
1630646019420,420,-1,-1,-1,2986,d0
1630646019420,420,-1,-1,-1,2808,d0
1630646019420,420,-1,-1,-1,2818,d0
1630646019420,420,-1,-1,-1,2992,d0
1630646019420,420,-1,-1,-1,2802,d0
1630646019420,420,-1,-1,-1,2808,d0
1630646019420,420,-1,-1,-1,3044,d0
1630646019438,438,-1,-1,-1,2762,d0
1630646019439,439,-1,-1,-1,2818,d0
1630646019498,498,-1,-1,-1,2824,d0
1630646019498,498,-1,-1,-1,2788,d0
1630646019498,498,-1,-1,-1,2798,d0
1630646019499,499,-1,-1,-1,2814,d0
1630646019499,499,-1,-1,-1,2818,d0
1630646019499,499,-1,-1,-1,2808,d0
1630646019499,499,-1,-1,-1,2818,d0
1630646019499,499,-1,-1,-1,2802,d0
1630646019499,499,-1,-1,-1,2808,d0
1630646019499,499,-1,-1,-1,2812,d0
1630646019499,499,-1,-1,-1,2768,d0
1630646019499,499,-1,-1,-1,x,dset End
1630646028890,890,-1,-1,-1,2470,d0
1630646028929,929,-1,-1,-1,2688,d0
1630646028930,930,-1,-1,-1,2668,d0
1630646028930,930,-1,-1,-1,2808,d0
1630646028930,930,-1,-1,-1,2730,d0
1630646028930,930,-1,-1,-1,2670,d0
1630646028930,930,-1,-1,-1,2700,d0
1630646028931,931,-1,-1,-1,2720,d0
1630646028931,931,-1,-1,-1,2694,d0
1630646028931,931,-1,-1,-1,2700,d0
1630646028931,931,-1,-1,-1,3008,d0
1630646028931,931,-1,-1,-1,2724,d0
1630646028931,931,-1,-1,-1,2690,d0
1630646028931,931,-1,-1,-1,2690,d0
1630646028931,931,-1,-1,-1,2726,d0
1630646028931,931,-1,-1,-1,2612,d0
1630646028931,931,-1,-1,-1,2680,d0
1630646028931,931,-1,-1,-1,2706,d0
1630646028949,949,-1,-1,-1,2714,d0
1630646028949,949,-1,-1,-1,2868,d0
1630646028949,949,-1,-1,-1,2772,d0
1630646028950,950,-1,-1,-1,2788,d0
1630646028950,950,-1,-1,-1,2706,d0
1630646028950,950,-1,-1,-1,2680,d0
1630646028950,950,-1,-1,-1,2724,d0
1630646028950,950,-1,-1,-1,2716,d0
1630646028950,950,-1,-1,-1,2690,d0
1630646028950,950,-1,-1,-1,2690,d0
1630646028979,979,-1,-1,-1,2736,d0
1630646028979,979,-1,-1,-1,2638,d0
1630646028979,979,-1,-1,-1,2844,d0
1630646028979,979,-1,-1,-1,2926,d0
1630646028979,979,-1,-1,-1,2704,d0
1630646028979,979,-1,-1,-1,2706,d0
1630646028979,979,-1,-1,-1,2688,d0
1630646028979,979,-1,-1,-1,2730,d0
1630646028979,979,-1,-1,-1,2726,d0
1630646028979,979,-1,-1,-1,2680,d0
1630646028980,980,-1,-1,-1,2696,d0
1630646028980,980,-1,-1,-1,2720,d0
1630646028980,980,-1,-1,-1,2696,d0
1630646028980,980,-1,-1,-1,2668,d0
1630646028980,980,-1,-1,-1,2688,d0
1630646028980,980,-1,-1,-1,2690,d0
1630646028981,981,-1,-1,-1,2690,d0
1630646029003,3,-1,-1,-1,2776,d0
1630646029003,3,-1,-1,-1,2704,d0
1630646029003,3,-1,-1,-1,2684,d0
1630646029003,3,-1,-1,-1,2684,d0
1630646029003,3,-1,-1,-1,2704,d0
1630646029003,3,-1,-1,-1,2634,d0
1630646029003,3,-1,-1,-1,2678,d0
1630646029003,3,-1,-1,-1,2696,d0
1630646029003,3,-1,-1,-1,2802,d0
1630646029003,3,-1,-1,-1,2674,d0
1630646029025,25,-1,-1,-1,2704,d0
1630646029026,26,-1,-1,-1,2828,d0
1630646029026,26,-1,-1,-1,2726,d0
1630646029026,26,-1,-1,-1,2678,d0
1630646029026,26,-1,-1,-1,2700,d0
1630646029026,26,-1,-1,-1,2680,d0
1630646029026,26,-1,-1,-1,2678,d0
1630646029026,26,-1,-1,-1,2678,d0
1630646029027,27,-1,-1,-1,2694,d0
1630646029027,27,-1,-1,-1,2690,d0
1630646029027,27,-1,-1,-1,2706,d0
1630646029027,27,-1,-1,-1,2694,d0
1630646029028,28,-1,-1,-1,2690,d0
1630646029028,28,-1,-1,-1,2680,d0
1630646029028,28,-1,-1,-1,2700,d0
1630646029028,28,-1,-1,-1,2706,d0
1630646029028,28,-1,-1,-1,2690,d0
1630646029047,47,-1,-1,-1,2670,d0
1630646029047,47,-1,-1,-1,2678,d0
1630646029047,47,-1,-1,-1,2750,d0
1630646029047,47,-1,-1,-1,2674,d0
1630646029047,47,-1,-1,-1,2684,d0
1630646029047,47,-1,-1,-1,2704,d0
1630646029048,48,-1,-1,-1,2694,d0
1630646029048,48,-1,-1,-1,2674,d0
1630646029075,75,-1,-1,-1,2704,d0
1630646029075,75,-1,-1,-1,2688,d0
1630646029075,75,-1,-1,-1,2674,d0
1630646029075,75,-1,-1,-1,2720,d0
1630646029076,76,-1,-1,-1,2700,d0
1630646029076,76,-1,-1,-1,2868,d0
1630646029076,76,-1,-1,-1,2688,d0
1630646029076,76,-1,-1,-1,2714,d0
1630646029076,76,-1,-1,-1,2696,d0
1630646029076,76,-1,-1,-1,2670,d0
1630646029076,76,-1,-1,-1,2700,d0
1630646029076,76,-1,-1,-1,2700,d0
1630646029076,76,-1,-1,-1,2684,d0
1630646029076,76,-1,-1,-1,2674,d0
1630646029076,76,-1,-1,-1,2688,d0
1630646029076,76,-1,-1,-1,2688,d0
1630646029076,76,-1,-1,-1,2650,d0
1630646029093,93,-1,-1,-1,2680,d0
1630646029094,94,-1,-1,-1,2696,d0
1630646029094,94,-1,-1,-1,2634,d0
1630646029094,94,-1,-1,-1,2668,d0
1630646029094,94,-1,-1,-1,2704,d0
1630646029094,94,-1,-1,-1,2700,d0
1630646029094,94,-1,-1,-1,2680,d0
1630646029094,94,-1,-1,-1,2680,d0
1630646029094,94,-1,-1,-1,2710,d0
1630646029125,125,-1,-1,-1,2678,d0
1630646029125,125,-1,-1,-1,2726,d0
1630646029125,125,-1,-1,-1,2696,d0
1630646029125,125,-1,-1,-1,2696,d0
1630646029125,125,-1,-1,-1,2680,d0
1630646029125,125,-1,-1,-1,2596,d0
1630646029126,126,-1,-1,-1,2714,d0
1630646029126,126,-1,-1,-1,2684,d0
1630646029126,126,-1,-1,-1,2668,d0
1630646029126,126,-1,-1,-1,2696,d0
1630646029126,126,-1,-1,-1,2704,d0
1630646029126,126,-1,-1,-1,2674,d0
1630646029126,126,-1,-1,-1,2972,d0
1630646029126,126,-1,-1,-1,2706,d0
1630646029126,126,-1,-1,-1,2608,d0
1630646029126,126,-1,-1,-1,2696,d0
1630646029126,126,-1,-1,-1,2680,d0
1630646029144,144,-1,-1,-1,2704,d0
1630646029144,144,-1,-1,-1,2680,d0
1630646029144,144,-1,-1,-1,2678,d0
1630646029144,144,-1,-1,-1,2740,d0
1630646029144,144,-1,-1,-1,2752,d0
1630646029144,144,-1,-1,-1,2670,d0
1630646029144,144,-1,-1,-1,2704,d0
1630646029144,144,-1,-1,-1,2688,d0
1630646029144,144,-1,-1,-1,2678,d0
1630646029178,178,-1,-1,-1,2674,d0
1630646029178,178,-1,-1,-1,2704,d0
1630646029178,178,-1,-1,-1,2668,d0
1630646029178,178,-1,-1,-1,2688,d0
1630646029178,178,-1,-1,-1,2798,d0
1630646029178,178,-1,-1,-1,2694,d0
1630646029178,178,-1,-1,-1,2678,d0
1630646029178,178,-1,-1,-1,2978,d0
1630646029178,178,-1,-1,-1,2716,d0
1630646029178,178,-1,-1,-1,2710,d0
1630646029179,179,-1,-1,-1,2674,d0
1630646029179,179,-1,-1,-1,2710,d0
1630646029179,179,-1,-1,-1,2700,d0
1630646029179,179,-1,-1,-1,2674,d0
1630646029179,179,-1,-1,-1,2664,d0
1630646029179,179,-1,-1,-1,2714,d0
1630646029179,179,-1,-1,-1,2684,d0
1630646029197,197,-1,-1,-1,2694,d0
1630646029197,197,-1,-1,-1,2700,d0
1630646029197,197,-1,-1,-1,2696,d0
1630646029197,197,-1,-1,-1,2660,d0
1630646029197,197,-1,-1,-1,2658,d0
1630646029197,197,-1,-1,-1,2732,d0
1630646029198,198,-1,-1,-1,2622,d0
1630646029198,198,-1,-1,-1,2670,d0
1630646029198,198,-1,-1,-1,2706,d0
1630646029198,198,-1,-1,-1,2700,d0
1630646029198,198,-1,-1,-1,2670,d0
1630646029247,247,-1,-1,-1,2694,d0
1630646029247,247,-1,-1,-1,2940,d0
1630646029247,247,-1,-1,-1,x,dset End
1630646044474,474,-1,-1,-1,2762,d0
1630646044511,511,-1,-1,-1,2684,d0
1630646044511,511,-1,-1,-1,2678,d0
1630646044511,511,-1,-1,-1,2670,d0
1630646044511,511,-1,-1,-1,2680,d0
1630646044512,512,-1,-1,-1,2678,d0
1630646044512,512,-1,-1,-1,2694,d0
1630646044512,512,-1,-1,-1,2670,d0
1630646044512,512,-1,-1,-1,2680,d0
1630646044512,512,-1,-1,-1,2668,d0
1630646044512,512,-1,-1,-1,2658,d0
1630646044512,512,-1,-1,-1,2690,d0
1630646044512,512,-1,-1,-1,2684,d0
1630646044512,512,-1,-1,-1,2674,d0
1630646044514,514,-1,-1,-1,2670,d0
1630646044514,514,-1,-1,-1,2674,d0
1630646044514,514,-1,-1,-1,2670,d0
1630646044515,515,-1,-1,-1,2746,d0
1630646044535,535,-1,-1,-1,2678,d0
1630646044536,536,-1,-1,-1,2680,d0
1630646044536,536,-1,-1,-1,2664,d0
1630646044536,536,-1,-1,-1,2664,d0
1630646044536,536,-1,-1,-1,2868,d0
1630646044536,536,-1,-1,-1,2894,d0
1630646044536,536,-1,-1,-1,2808,d0
1630646044536,536,-1,-1,-1,2808,d0
1630646044559,559,-1,-1,-1,2814,d0
1630646044559,559,-1,-1,-1,2812,d0
1630646044559,559,-1,-1,-1,2972,d0
1630646044559,559,-1,-1,-1,2812,d0
1630646044559,559,-1,-1,-1,2808,d0
1630646044560,560,-1,-1,-1,2782,d0
1630646044560,560,-1,-1,-1,3012,d0
1630646044561,561,-1,-1,-1,3022,d0
1630646044561,561,-1,-1,-1,2808,d0
1630646044561,561,-1,-1,-1,2812,d0
1630646044561,561,-1,-1,-1,2808,d0
1630646044561,561,-1,-1,-1,2808,d0
1630646044561,561,-1,-1,-1,2982,d0
1630646044561,561,-1,-1,-1,2814,d0
1630646044562,562,-1,-1,-1,2818,d0
1630646044562,562,-1,-1,-1,2788,d0
1630646044562,562,-1,-1,-1,2812,d0
1630646044589,589,-1,-1,-1,2814,d0
1630646044590,590,-1,-1,-1,2914,d0
1630646044590,590,-1,-1,-1,2812,d0
1630646044590,590,-1,-1,-1,2766,d0
1630646044590,590,-1,-1,-1,2808,d0
1630646044590,590,-1,-1,-1,2844,d0
1630646044590,590,-1,-1,-1,2808,d0
1630646044590,590,-1,-1,-1,2814,d0
1630646044605,605,-1,-1,-1,2812,d0
1630646044607,607,-1,-1,-1,2822,d0
1630646044607,607,-1,-1,-1,2804,d0
1630646044607,607,-1,-1,-1,2850,d0
1630646044607,607,-1,-1,-1,3096,d0
1630646044607,607,-1,-1,-1,2818,d0
1630646044607,607,-1,-1,-1,2818,d0
1630646044608,608,-1,-1,-1,2804,d0
1630646044607,607,-1,-1,-1,2716,d0
1630646044608,608,-1,-1,-1,2814,d0
1630646044608,608,-1,-1,-1,2812,d0
1630646044608,608,-1,-1,-1,2812,d0
1630646044611,611,-1,-1,-1,2822,d0
1630646044611,611,-1,-1,-1,2814,d0
1630646044611,611,-1,-1,-1,2798,d0
1630646044611,611,-1,-1,-1,2814,d0
1630646044611,611,-1,-1,-1,2714,d0
1630646044627,627,-1,-1,-1,2812,d0
1630646044627,627,-1,-1,-1,2824,d0
1630646044627,627,-1,-1,-1,2822,d0
1630646044627,627,-1,-1,-1,2818,d0
1630646044643,643,-1,-1,-1,2802,d0
1630646044644,644,-1,-1,-1,2896,d0
1630646044644,644,-1,-1,-1,2814,d0
1630646044644,644,-1,-1,-1,2740,d0
1630646044644,644,-1,-1,-1,3142,d0
1630646044644,644,-1,-1,-1,2808,d0
1630646044644,644,-1,-1,-1,2824,d0
1630646044644,644,-1,-1,-1,2814,d0
1630646044645,645,-1,-1,-1,2808,d0
1630646044645,645,-1,-1,-1,2802,d0
1630646044645,645,-1,-1,-1,2812,d0
1630646044645,645,-1,-1,-1,2812,d0
1630646044645,645,-1,-1,-1,2814,d0
1630646044645,645,-1,-1,-1,2814,d0
1630646044645,645,-1,-1,-1,2818,d0
1630646044646,646,-1,-1,-1,2814,d0
1630646044646,646,-1,-1,-1,2822,d0
1630646044660,660,-1,-1,-1,2812,d0
1630646044660,660,-1,-1,-1,2798,d0
1630646044660,660,-1,-1,-1,2804,d0
1630646044660,660,-1,-1,-1,2854,d0
1630646044683,683,-1,-1,-1,2804,d0
1630646044684,684,-1,-1,-1,2814,d0
1630646044684,684,-1,-1,-1,2824,d0
1630646044684,684,-1,-1,-1,2812,d0
1630646044684,684,-1,-1,-1,2804,d0
1630646044684,684,-1,-1,-1,3120,d0
1630646044684,684,-1,-1,-1,2818,d0
1630646044685,685,-1,-1,-1,3150,d0
1630646044685,685,-1,-1,-1,2808,d0
1630646044685,685,-1,-1,-1,2812,d0
1630646044685,685,-1,-1,-1,2822,d0
1630646044685,685,-1,-1,-1,2812,d0
1630646044685,685,-1,-1,-1,2808,d0
1630646044685,685,-1,-1,-1,2860,d0
1630646044686,686,-1,-1,-1,2824,d0
1630646044686,686,-1,-1,-1,2814,d0
1630646044686,686,-1,-1,-1,3058,d0
